title	id	price	condition	availability	brand	color	days on lot	dealer name	description	drivetrain	engine	image link	mileage.value	model	msrp	product type	transmission	trim	vin	year
"2024 Nissan Kicks SR"	23e80ac1-1d05-4c70-8cc2-843e987bbf34	25194	used	in_stock	Nissan	WHITE	13		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Kicks SR1.6L 4-Cylinder DOHC 16VCVT with Xtronic FWD31/36 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **SUPER CLEAN**, Bose Personal Plus Audio System, Heated Front Seats, Heated Steering Wheel, Prima-Tex Appointed Seat Trim, Security System, SR Premium Package, Tonneau Cover.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/cb/57/8c/3a-174f-45e4-bf2a-7ea001aff2b8/image-1.jpg	5553	Kicks	25194	vehicle			3N1CP5DV0RL552967	2024
"2022 Ford Bronco Sport Big Bend"	ed67e345-62db-48ae-9e1b-c283c61cac9a	28977	used	in_stock	Ford	BLACK	50		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Ford Bronco Sport Big Bend1.5L EcoBoost8-Speed Automatic 4WD25/28 City/Highway MPG**HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **HEATED SEATS**, **LOCAL TRADE**, **REMOTE START**, **SUPER CLEAN**.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/12/9e/91/0e-a6e8-4b64-ad9c-9e94cc78fd5f/image-1.jpg	34953	Bronco Sport	28977	vehicle			3FMCR9B66NRE07249	2022
"2025 Nissan Kicks SR"	372ce0d2-949d-4251-b06d-88b6ebed97f3	28450	new	in_stock	Nissan	GRAY	52		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/a9/c6/50/12-d283-4959-84de-a692bc228214/image-1.jpg	0	Kicks	28450	vehicle			3N8AP6DA6SL414982	2025
"2025 Nissan Sentra SV"	16f316a5-0c3f-450d-8600-43dbab4d64ae	24885	new	in_stock	Nissan	BLACK	19		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=USD40NIC061B021001.jpg	0	Sentra	24885	vehicle			3N1AB8CV1SY365674	2025
"2019 Ford Mustang GT"	7c1c20d1-344d-468f-bffe-cdbe50eb1595	31988	used	in_stock	Ford	RED	39		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2019 Ford Mustang GT5.0L V8 Ti-VCT6-Speed Manual RWD**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **SUPER CLEAN**.Awards:  * 2019 KBB.com 10 Coolest Cars Under $30,000"""			http://vehicle-photos-published.vauto.com/bf/df/22/45-fb42-488d-89fa-f5850eddf598/image-1.jpg	58502	Mustang	31988	vehicle			1FA6P8CF0K5168754	2019
"2025 Nissan Murano Platinum"	d479fde0-c1ae-4e88-8673-05c79cfce956	49250	used	in_stock	Nissan	BLUE	52		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano PlatinumI49-Speed Automatic AWD21/27 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUPER CLEAN**, 9-Speed Automatic, AWD.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/83/0b/8e/19-4b0c-49d5-8329-45ebd4a47aab/image-1.jpg	1296	Murano	49250	vehicle			5N1AZ3DT9SC118688	2025
"2025 Nissan Rogue SV"	b38b5529-8fa6-4cd5-a3cf-0ebb938a564a	34435	new	in_stock	Nissan	WHITE	31		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Rogue SV1.5L DOHCCVT with Xtronic FWD30/37 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/37/1d/78/31-9ae1-4bdf-9342-39f0499b7102/image-1.jpg	0	Rogue	34435	vehicle			5N1BT3BA9SC864923	2025
"2025 Nissan Kicks SV"	55e759f8-1971-43f2-a4c2-153c3f6b99eb	26180	new	in_stock	Nissan	GRAY	82		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SV2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/43/91/5f/b6-df1f-4a84-ad2f-525f7673a333/image-1.jpg	2	Kicks	26180	vehicle			3N8AP6CB4SL406891	2025
"2025 Nissan Kicks SR"	52e1528f-c11e-4043-8d39-1e6a3fdbdcef	28450	new	in_stock	Nissan	BLACK	82		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/30/de/53/14-e15c-49b9-b9af-450b79faf5e5/image-1.jpg	2	Kicks	28450	vehicle			3N8AP6DA6SL405764	2025
"2025 Nissan Kicks SR"	0cc737ad-b301-478b-a06b-b29bd5ced920	29170	new	in_stock	Nissan	BLACK	46		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPGSPARE TIRE."""			http://vehicle-photos-published.vauto.com/01/99/e3/52-bb62-4c8a-9953-0c575924464c/image-1.jpg	0	Kicks	29170	vehicle			3N8AP6DA3SL420030	2025
"2025 Nissan Pathfinder Platinum"	56c42eb1-1242-49f5-b25a-184ee92dc827	48155	new	in_stock	Nissan	GREEN	164		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Pathfinder Platinum3.5L V6 DOHC9-Speed Automatic FWD20/27 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan Select VIN Retail Bonus Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/c1/e7/f8/25-e7b9-4e7d-ad86-3d14dfc2c452/image-1.jpg	0	Pathfinder	48155	vehicle			5N1DR3DG2SC231186	2025
"2025 Nissan Sentra SV"	d6223866-f6fe-48b5-aa75-9950955ecd1b	24125	new	in_stock	Nissan	WHITE	11		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=USD40NIC061B021001.jpg	0	Sentra	24125	vehicle			3N1AB8CVXSY372977	2025
"2025 Nissan Pathfinder SL"	4fc6848e-d9b8-42dc-a721-6b59769ce2aa	43510	new	in_stock	Nissan		57		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Pathfinder SL3.5L V6 DOHC9-Speed Automatic 4WD21/27 City/Highway MPG4WD."""			http://vehicle-photos-published.vauto.com/8f/90/ee/d2-aa1d-4193-8556-3f8627fcb1a3/image-1.jpg	0	Pathfinder	43510	vehicle			5N1DR3CC6SC262021	2025
"2025 Nissan Murano Platinum"	4cb0959a-4cfe-4418-a04a-f0ee41a9d96e	51210	new	in_stock	Nissan	BLACK	4		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano PlatinumI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=USD50NIS022C01300.jpg	0	Murano	51210	vehicle			5N1AZ3DT9SC142327	2025
"2023 Nissan Frontier PRO-X"	2cd6c389-438a-4b8a-98aa-cc13e6b09acf	0	used	in_stock	Nissan	BEIGE	3		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Frontier PRO-X3.8L DI DOHC 24V V69-Speed Automatic RWD18/24 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/e4/93/d0/33-6304-406c-a157-6cbe7f377fda/image-1.jpg	18560	Frontier	0	vehicle			1N6ED1EJ6PN601571	2023
"2025 Nissan Frontier PRO-4X"	93a76705-9a04-4d13-8faf-16505dc8f767	46170	new	in_stock	Nissan	BLACK	40		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier PRO-4X3.8L DI DOHC 24V V69-Speed Automatic with Overdrive 4WD4WD. Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/5f/6a/fd/d9-54b1-46ac-bf94-c45c4038ad59/image-1.jpg	0	Frontier	46170	vehicle			1N6ED1EKXSN650855	2025
"2025 Nissan Kicks Play S"	0ac367db-0fa4-40e6-8a25-aa683e77266b	23165	new	in_stock	Nissan	GRAY	26		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks Play S1.6L 4-Cylinder DOHC 16VCVT with Xtronic FWD"""			http://vehicle-photos-published.vauto.com/ca/b7/11/9b-af27-41ba-a986-1b90ba0825b6/image-1.jpg	0	Kicks Play	23165	vehicle			3N1CP5BV3SL492840	2025
"2025 Nissan Sentra SV"	4b608924-58c5-4464-b45b-6847d7f1ce2b	24535	new	in_stock	Nissan	GRAY	79		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://vehicle-photos-published.vauto.com/4c/e4/67/5e-9626-411f-b7af-c3533fe12cd2/image-1.jpg	2	Sentra	24535	vehicle			3N1AB8CV3SY336595	2025
"2023 Nissan Pathfinder Platinum"	5aee16bb-fd3b-47fe-b1c3-8af703e5e139	38300	used	in_stock	Nissan	GRAY	24		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Pathfinder PlatinumV69-Speed Automatic FWD20/27 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **3RD ROW**, **SUNROOF**, **REAR BACKUP CAMERA**, **LOCAL TRADE**, **NON SMOKER**, **KEYLESS ENTRY**, **REMOTE START**, **BLUETOOTH HANDS FREE CALLING**, **XM RADIO**, **SUPER CLEAN**, Navigation system: NissanConnect Navigation.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/cb/06/3f/d4-c9c6-4ccf-ab6b-0055a49df6a4/image-1.jpg	39991	Pathfinder	38300	vehicle			5N1DR3DG3PC257089	2023
"2025 Nissan Armada SL"	71b94bb9-e5f9-4b84-b0c4-c64a181e1688	66605	new	in_stock	Nissan	WHITE	150		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Armada SL3.5L DOHC9-Speed Automatic RWD"""			http://vehicle-photos-published.vauto.com/2a/20/b9/79-c2f1-4a46-a7da-b5eef028f1c2/image-1.jpg	0	Armada	66605	vehicle			JN8AY3BA3S9000887	2025
"2025 Nissan Frontier SV"	022d29dd-e28e-45a2-a5c1-fe146060ba1a	36675	new	in_stock	Nissan	WHITE	135		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier SV3.8L DI DOHC 24V V69-Speed Automatic with Overdrive RWD Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025 $500 - Nissan CR MY25 Frontier (SV-SL) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/18/64/c6/99-28a7-4d57-b40f-eefa2bb196dd/image-1.jpg	0	Frontier	36675	vehicle			1N6ED1EJ0SN639080	2025
"2025 Nissan Sentra S"	d0393cdf-ddc9-487f-a903-b2120ee015ef	23345	new	in_stock	Nissan	BLACK	90		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra S2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://vehicle-photos-published.vauto.com/b2/13/68/45-92de-4c63-bdc9-09132abba45e/image-1.jpg	0	Sentra	23345	vehicle			3N1AB8BV9SY331127	2025
